sign,frame,mpvpe_ubody,mpvpe_lhand,mpvpe_rhand,trv2v_ubody,trv2v_lhand,trv2v_rhand,pred_path,gt_path
Empathie,low_170,47.718801,27.063867,9.166356,26.586911,14.070834,8.112306,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_170.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00340.obj
Empathie,low_172,50.055981,28.959908,8.521922,26.902152,15.235757,8.220226,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_172.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00344.obj
Empathie,low_174,55.132054,28.944347,8.706501,25.501706,15.630772,8.545667,/home/haipd/DexAvatar/outputs/output_wilor/Empathie/smplifyx/meshes/low_174.obj,/home/haipd/DexAvatar/data/smplx_gt/Empathie/00348.obj
FestellenDiagnose,low_145,46.815421,16.078861,22.774698,22.932682,8.701305,11.297180,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_145.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00290.obj
FestellenDiagnose,low_147,46.057522,17.111078,24.485432,21.243164,9.530002,11.567349,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_147.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00294.obj
FestellenDiagnose,low_149,46.733137,19.274611,26.320906,20.482976,11.131583,12.177706,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_149.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00298.obj
FestellenDiagnose,low_151,54.092675,18.593924,27.805170,20.917710,10.801063,12.568248,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_151.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00302.obj
FestellenDiagnose,low_153,46.928201,16.016962,26.633464,21.651728,10.210311,11.589766,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_153.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00306.obj
FestellenDiagnose,low_155,47.347676,17.970713,25.256010,21.030268,14.202811,12.613417,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_155.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00310.obj
FestellenDiagnose,low_157,48.742346,46.313722,28.716167,21.587810,40.906344,16.048089,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_157.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00314.obj
FestellenDiagnose,low_159,47.773667,36.928847,19.004850,23.143649,30.797051,11.154748,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_159.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00318.obj
FestellenDiagnose,low_161,46.815574,19.848119,31.884037,21.948509,11.436501,17.033964,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_161.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00322.obj
FestellenDiagnose,low_163,45.763202,19.517377,31.571865,21.164961,11.159503,17.058104,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_163.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00326.obj
FestellenDiagnose,low_165,49.098518,19.958407,30.506644,21.796577,11.561825,15.850412,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_165.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00330.obj
FestellenDiagnose,low_167,49.039267,19.313868,29.644832,22.268614,11.116077,15.169545,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_167.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00334.obj
FestellenDiagnose,low_169,52.705511,19.199990,30.669115,22.372147,10.776975,16.388083,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_169.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00338.obj
FestellenDiagnose,low_171,49.835280,20.922516,29.392192,21.960765,11.668942,15.466655,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_171.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00342.obj
FestellenDiagnose,low_173,50.505381,21.724988,30.344978,22.408240,11.844517,15.599877,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_173.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00346.obj
FestellenDiagnose,low_175,47.248248,21.110147,30.046638,22.439606,11.733621,15.443108,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_175.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00350.obj
FestellenDiagnose,low_177,49.112856,21.111015,29.877326,23.489626,11.359407,15.217635,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_177.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00354.obj
FestellenDiagnose,low_179,46.997797,21.384161,28.073428,24.277205,11.719730,13.893706,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_179.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00358.obj
FestellenDiagnose,low_181,47.714394,20.137971,27.660031,24.791580,11.221111,14.643188,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_181.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00362.obj
FestellenDiagnose,low_183,46.703100,18.877329,27.489059,24.919664,10.921375,14.243484,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_183.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00366.obj
FestellenDiagnose,low_185,47.149759,19.710448,26.889671,24.002710,11.458879,13.910289,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_185.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00370.obj
FestellenDiagnose,low_187,46.425857,18.605405,26.713258,23.814438,10.734706,13.983577,/home/haipd/DexAvatar/outputs/output_wilor/FestellenDiagnose/smplifyx/meshes/low_187.obj,/home/haipd/DexAvatar/data/smplx_gt/FestellenDiagnose/00374.obj
Kochen,low_141,47.367033,11.903045,20.974750,20.301685,8.739333,17.508736,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_141.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00282.obj
Kochen,low_143,45.786422,10.441191,24.968790,20.680705,9.794070,18.044567,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_143.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00286.obj
Kochen,low_145,48.283387,10.009290,23.779213,22.198530,9.671183,18.100468,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_145.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00290.obj
Kochen,low_147,51.255405,10.080436,21.681089,20.515883,9.402870,17.566668,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_147.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00294.obj
Kochen,low_149,54.056242,10.808327,20.415967,20.617796,10.088642,17.015116,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_149.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00298.obj
Kochen,low_151,49.941693,10.083105,19.721339,20.530945,9.266580,15.536573,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_151.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00302.obj
Kochen,low_153,53.228069,11.288533,17.187783,20.708248,9.957846,15.425690,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_153.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00306.obj
Kochen,low_155,54.710317,10.869517,16.589900,21.256423,9.284629,15.326262,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_155.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00310.obj
Kochen,low_157,50.712246,10.743000,17.207885,20.180436,8.809148,15.328070,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_157.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00314.obj
Kochen,low_159,50.086614,12.230363,14.919918,19.651288,8.489119,14.691345,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_159.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00318.obj
Kochen,low_161,45.425221,19.911282,13.706429,18.491292,13.873988,13.100580,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_161.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00322.obj
Kochen,low_163,48.679419,28.460188,15.151975,17.508555,17.141607,13.954834,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_163.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00326.obj
Kochen,low_165,50.230503,23.609417,15.433745,17.335258,15.332563,13.988544,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_165.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00330.obj
Kochen,low_167,50.713789,10.839473,15.849128,20.296065,8.977407,14.983977,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_167.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00334.obj
Kochen,low_169,45.985404,10.242316,16.773464,19.415943,8.849522,15.518024,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_169.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00338.obj
Kochen,low_171,45.898251,10.230278,21.416230,19.404531,9.275795,16.137879,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_171.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00342.obj
Kochen,low_173,44.713743,10.555147,21.982962,20.965243,8.256851,17.182527,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_173.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00346.obj
Kochen,low_175,47.239181,10.608997,22.002129,19.761035,9.454656,17.100004,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_175.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00350.obj
Kochen,low_177,43.210384,11.365593,21.706440,19.341348,10.350000,16.359508,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_177.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00354.obj
Kochen,low_179,44.129562,10.811929,24.144810,20.692231,9.926159,16.755622,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_179.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00358.obj
Kochen,low_181,47.288407,10.789804,22.049606,19.158745,9.313363,17.140901,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_181.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00362.obj
Kochen,low_183,48.482545,10.427515,20.262109,19.928198,9.359392,16.029792,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_183.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00366.obj
Kochen,low_185,46.825036,21.875134,16.997207,18.980958,15.595362,15.071675,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_185.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00370.obj
Kochen,low_187,48.652478,12.179017,16.227286,21.168269,10.518038,14.381281,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_187.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00374.obj
Kochen,low_189,47.519732,11.905669,14.171782,18.842379,10.000975,13.613882,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_189.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00378.obj
Kochen,low_191,47.386277,12.017299,14.416343,19.012319,10.240959,13.722970,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_191.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00382.obj
Kochen,low_193,45.505773,12.023002,14.235796,18.333165,9.769210,13.696566,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_193.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00386.obj
Kochen,low_195,51.859405,11.179569,14.261646,19.358145,9.496196,13.609536,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_195.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00390.obj
Kochen,low_197,46.772756,18.597502,14.350740,17.193763,13.832644,13.847282,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_197.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00394.obj
Kochen,low_199,43.214340,12.161886,15.018111,17.547423,10.368359,13.605141,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_199.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00398.obj
Kochen,low_201,46.586860,11.622552,16.597638,18.997423,9.890166,15.195582,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_201.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00402.obj
Kochen,low_203,43.371566,11.776836,17.589880,18.693570,10.355488,14.887465,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_203.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00406.obj
Kochen,low_205,43.399680,11.572359,20.147074,19.391602,10.402333,15.544021,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_205.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00410.obj
Kochen,low_207,43.175481,12.112701,19.910492,18.618386,11.282639,15.782241,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_207.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00414.obj
Kochen,low_209,45.307573,22.497237,23.059113,18.087853,16.298046,17.313264,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_209.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00418.obj
Kochen,low_211,44.129837,14.121139,16.474947,18.766880,12.564238,14.997249,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_211.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00422.obj
Kochen,low_213,47.237359,11.951430,16.862966,19.003294,11.181122,15.754556,/home/haipd/DexAvatar/outputs/output_wilor/Kochen/smplifyx/meshes/low_213.obj,/home/haipd/DexAvatar/data/smplx_gt/Kochen/00426.obj
Lesen,low_157,46.037674,23.297617,12.190131,22.508055,12.089865,10.697762,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_157.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00314.obj
Lesen,low_159,45.670051,20.395616,10.370185,24.369815,11.015550,9.590909,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_159.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00318.obj
Lesen,low_161,45.694243,20.834882,9.600375,21.238606,10.952305,9.313607,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_161.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00322.obj
Lesen,low_163,46.029825,19.982727,11.105986,25.545660,10.678607,9.644728,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_163.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00326.obj
Lesen,low_165,46.081893,19.904733,12.243874,25.379561,10.753799,10.287161,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_165.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00330.obj
Lesen,low_167,45.127563,19.136962,13.312120,24.903338,10.951535,10.588352,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_167.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00334.obj
Lesen,low_169,47.127150,18.641647,13.684938,26.964003,9.878474,11.057707,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_169.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00338.obj
Lesen,low_171,45.911491,20.236799,12.406203,22.342551,10.431524,9.982935,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_171.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00342.obj
Lesen,low_173,45.767609,17.857246,11.025405,23.418210,10.174153,9.817566,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_173.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00346.obj
Lesen,low_175,46.656258,13.032107,11.507594,22.588570,8.849390,10.034355,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_175.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00350.obj
Lesen,low_177,46.391759,19.902559,10.340330,22.646746,10.464837,9.745049,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_177.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00354.obj
Lesen,low_179,46.019249,19.311672,10.993919,24.103066,10.746695,10.543452,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_179.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00358.obj
Lesen,low_181,48.643235,17.274130,12.617809,27.248364,10.136096,10.576071,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_181.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00362.obj
Lesen,low_183,50.753698,14.472065,16.130958,22.318212,9.973099,12.691779,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_183.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00366.obj
Lesen,low_185,52.969974,12.113611,17.132515,24.323849,8.389023,11.764028,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_185.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00370.obj
Lesen,low_187,48.685357,14.192639,15.841953,25.550457,8.679785,10.695556,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_187.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00374.obj
Lesen,low_189,49.409311,11.741715,15.699748,23.586983,8.410816,11.762253,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_189.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00378.obj
Lesen,low_191,49.885996,16.546266,13.219324,24.065832,9.243418,10.623639,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_191.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00382.obj
Lesen,low_193,46.548761,21.676050,11.991093,22.916876,11.436998,10.653177,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_193.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00386.obj
Lesen,low_195,49.718644,16.060734,14.765006,25.203852,12.240201,12.340898,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_195.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00390.obj
Lesen,low_197,48.713345,18.202603,13.856248,24.264961,10.289310,11.413085,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_197.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00394.obj
Lesen,low_199,47.150474,18.407669,18.619658,22.611646,9.657892,12.722949,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_199.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00398.obj
Lesen,low_201,47.994234,12.739535,21.655018,23.667082,8.117753,15.096103,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_201.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00402.obj
Lesen,low_203,46.483599,19.847097,19.729925,22.737999,10.075863,13.217961,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_203.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00406.obj
Lesen,low_205,46.689719,21.602517,16.527597,23.539025,10.391902,12.312637,/home/haipd/DexAvatar/outputs/output_wilor/Lesen/smplifyx/meshes/low_205.obj,/home/haipd/DexAvatar/data/smplx_gt/Lesen/00410.obj
Operieren,low_203,43.498266,22.702126,15.841769,22.537511,12.742703,11.446525,/home/haipd/DexAvatar/outputs/output_wilor/Operieren/smplifyx/meshes/low_203.obj,/home/haipd/DexAvatar/data/smplx_gt/Operieren/00406.obj
Operieren,low_205,42.709399,23.590079,14.084651,21.908727,12.885829,11.049947,/home/haipd/DexAvatar/outputs/output_wilor/Operieren/smplifyx/meshes/low_205.obj,/home/haipd/DexAvatar/data/smplx_gt/Operieren/00410.obj
Operieren,low_207,42.142127,22.892645,12.724189,22.140009,12.726315,10.879683,/home/haipd/DexAvatar/outputs/output_wilor/Operieren/smplifyx/meshes/low_207.obj,/home/haipd/DexAvatar/data/smplx_gt/Operieren/00414.obj
Operieren,low_209,43.152630,22.376064,11.819319,22.551117,12.871796,10.706498,/home/haipd/DexAvatar/outputs/output_wilor/Operieren/smplifyx/meshes/low_209.obj,/home/haipd/DexAvatar/data/smplx_gt/Operieren/00418.obj
Operieren,low_211,42.385060,22.259159,11.578115,21.505851,12.578889,11.025104,/home/haipd/DexAvatar/outputs/output_wilor/Operieren/smplifyx/meshes/low_211.obj,/home/haipd/DexAvatar/data/smplx_gt/Operieren/00422.obj
Operieren,low_213,39.382696,22.892719,11.516267,21.013748,12.957874,10.692998,/home/haipd/DexAvatar/outputs/output_wilor/Operieren/smplifyx/meshes/low_213.obj,/home/haipd/DexAvatar/data/smplx_gt/Operieren/00426.obj
Operieren,low_215,38.342677,23.419559,11.105050,20.234389,13.155777,9.995739,/home/haipd/DexAvatar/outputs/output_wilor/Operieren/smplifyx/meshes/low_215.obj,/home/haipd/DexAvatar/data/smplx_gt/Operieren/00430.obj
Operieren,low_217,40.621072,24.782551,10.755963,20.114917,13.952676,10.361999,/home/haipd/DexAvatar/outputs/output_wilor/Operieren/smplifyx/meshes/low_217.obj,/home/haipd/DexAvatar/data/smplx_gt/Operieren/00434.obj
Operieren,low_219,40.880993,23.716398,10.969700,20.990305,13.409778,10.223964,/home/haipd/DexAvatar/outputs/output_wilor/Operieren/smplifyx/meshes/low_219.obj,/home/haipd/DexAvatar/data/smplx_gt/Operieren/00438.obj
Operieren,low_221,41.774161,22.898713,11.048234,21.801081,13.025325,10.077375,/home/haipd/DexAvatar/outputs/output_wilor/Operieren/smplifyx/meshes/low_221.obj,/home/haipd/DexAvatar/data/smplx_gt/Operieren/00442.obj
